class,tweet
1,@StealthNickChic Yea he sent one pic... So cute! Congrats to him! 
1,@kimberlydearr http://twitpic.com/68kgq - 123%!! that's ridiculous! Haha yay us  wee are so smart :p
1,@luddywitab00ty till mondayy 
1,is new here... 
1,2 shots of goose ! Good to go  For NOw
1,"i'm listening Radio Disney, a HilaryDuff's song "
1,"@justlikeanovel You like life like a novel, all tangled up   Just write, I'd like to read more of your work and thoughts"
1,i see fakes so so easy lol 
1,@disrup thanks so much! I might have already shipped it 
1,Baking a cake while my baby sleeps.  Tomorrow is going to be awesomesauce!
1,I wanna sleep in late tomarrow!  Thank goodness for Saturday mornings!!!!
1,Gaa! It's 1AM already!!!! At least its Friday 
1,@Drewffc I'm awesome. I always suspected. 
1,@kelpel Too late for me to try to fit in in NoCal. I've been here so long that I either fit in or there's no hope 
1,"@__Kizzle Sure, you are. "
1,@RadiumX    I read your tweets with a british accent for some reason. lol  Do you have an accent?
1,My fave drummer @trvsbrkr did a remix of my fave rapper @Eminem's 3AM! I can die happy now   (http://bit.ly/KXAcG)
1,I love Hoops and Yoyo. 
1,"worked my whole shift with my crush tonight  according to crush, i have shiny hair! yay me  haha"
1,"Started writing a new song a few days ago, it's got such a funky groove. Can you say Lynard Skynard? "
1,@TheBlueTurkey - why? You got one buggin ya?  
1,"Playing guitar., "
1,@Jess92  #30SECONDSTOMARS #30SECONDSTOMARS #30SECONDSTOMARS #30SECONDSTOMARS #30SECONDSTOMARS #30SECONDSTOMARS #30SECONDSTOMARS
1,Stfu. Im done with you kids. Goodnight to an amazing day 
1,"Good night, Sweet Tweeters!!!  The Princess really MUST get some beauty rest.  This royalty crap ain't for pansies!!!  "
1,"Oh hai, LA, you're just as overcast as Boston... fix that please. "
1,thinking of my inspiration.   wassup!
1,"@tankyknight sounds good!! Not at the moment, unforch...have to work today, maybe I'll hang out with some friends after, we'll see..  You?"
1,@shashee I was in a board meeting all day and just got into my room from IHOP ... Had to check in on my tweeps 
1,"@lukasrossi Hey, Lukas.  It was a pleasure speaking to you on the phone, bro. Thank you for being such an open, loving soul. {{{Lukas}}}"
1,@pauladeasis Happy birthday Paula! Have a good one. 
1,"I went to see &quot;UP&quot;.I was very touched.The movie is surprising,it has a very beautiful message&amp; it's extremely funny 2.Very special.Worthy "
1,@AmyyVee sweet. It works. haha. I couldn't view it a while back... 
1,"Just got home, sleep time "
1,I can't go to sleep... so so SO hyper! lol 
1,@snedwan Cheers #followfriday and good luck on your run! 
1,"Brought home 2 #kennewickrescue Eskimo pups to foster for Seattle Humane--cute overload--could use some ShamWow puppy diapers, however... "
1,@mattsparks88 Thank you 
1,is still packing and waiting for my clothes to dry then off to bed then beach 
1,@Chaelala Happy birthday Chaela! Love yoooooous. 
1,"@SarahNicholas have a great #Hay day.  Beautiful weather, I'm off shopping and oh joy  shoe shopping too. "
1,@Chiloe_  Winning the lottery would be fantastic 
1, i have twitter on my phone now
1,So so good to be home 
1,@jkeyes Yes we have. 
1,Winstons. Sat night. &quot;I'm a hustler babe&quot; thank you miles 
1,"guys with big hands,,, and anything fall out boy, panic at the disco, all time low "
1,i insist. im almost 160 
1,@tccrt3r I'm so glad to hear you guys had a great show! You're amazing love! 
1,@zoe_s  @natwells3 well i knew there was a 2nd one. im kool like that  not really but yeah
1,@HousecatHST Quite a picture you are forming you suave white boy 
1,"@obrizan ok, no more holywars in twitter "
1,"@18percentgrey Um, you're nice!! hahah!! xoxo Lori "
1,@WWEsBiggestFan the only thing i remember from that visit was &quot;oh crap i think i want to go to wm now&quot;..i was pretending to listen 
1,@CoffeeDaze your in luck its the weekend no construction 
1,"Hi guys!! C'mon it's Saturday  greaaaat!! Love Saturdays...Good Morning to all of you, guys..wish you a fuc*ing great Saturday! ;) Love xx"
1,"listening to Indiana then The Party Song then Sticks, Stones, and Techo. prefect music selection!  "
1,@velofille I hit 140 characters. Was supposed to end with soon 
1,packing extravaganza just took place here... i'm awestruck at the help of friends &amp; the fact that i'm packed up a day early!!  what!!
1,Drinking a cuppa 
1,Goodnight world  i'm turning off my phone cause i forgot my charger in kaneohe.
1,"@vh1sCornfed Not yet.  It's on my Netflix list.  I can't wait to see it, though!  "
1,@MindfullyChange  thanks for following 
1,Shut down 
1,@lucyleopard i hope you have a super saturday  x
1,in twitting mode/mood today  yay
1,You Are Totally Awesome! 
1,"@__DearAngel__x aw lol, it's quite sunny here for once "
1,"wyn takes 5 mins to prepare to go out, while mel takes 5 hours.  :p  happy birthday again my friend!"
1,i thoroughly enjoyed Up. that movie made my day. 
1,"@fuschia19star Morning to you too - today is indeed a beautiful day! So beautiful, I don't even know what to do (yet)! "
1,so happy - today is shopping-day 
1,@sarahlikeswords and im glad your back on twitter 
1,Could not be happier with how the writing is going at the minute  New blog post http://billypilgrimunstuckintime.blogspot.com/
1,Can not believe Darcy is walking already....only 8 months old....a lot smarter than her dad 
1,@Qso Since when is playing the piano messy?  I always thought its the other way round...
1,twittermaniaaaaaaaaaaa 
1,excited for senior appreciation day and ribs!!! 
1,"off to bed as birds wake-up, it's been a while since i did that last...great night out with my older cousin her husband &amp; their friends "
1,@officialnjonas looking forward to evry song love them all love you xoxox sophie please please reply 
1,"@pilucha ok, no more drinking away of the sorrows. Just &quot;be&quot; with the sorrows. We all get 'em! "
1,just found a new fav pop band 
1,"home alone, shaweeeeeeeet "
1,finaly saturday! 
1,@bigbrobot true that! loved bed and luke last year 
1,"Mm, that cake was yummy "
1,Anyways. Off now to tutor. Last maths tutoring before the summer I think. All good things and all that 
1,@aussiemcflyfan I don't think so 
1,@jemima_blue they have 
1,@dr_jared hahaha - like the hat! 
1,@justyboo lmao... i gotchu.. its bout to be watchin me now! bout that time luv... 
1,"Last night made me well happy. Drinking in the meadows, in the sunshine. "
1,...gerade Twitter mit Facebook verbunden 
1,"I gotta say, so far I'm really diggin' Hulu Desktop. It makes me want to hook up my computer to my TV again "
1,"Had beers at venue with the guys, waiting for soundcheck "
1,round zoes house man hahah we creamed a field ;) you people have dirty minds blah blah i say britian you say talent .............. 
1,@LilViolet Are you to the beach? Anyway...nothing news for now...have a nice day  See you soon...
1,"i am off now, its a loverly day so im going out to sun bathe "
1,"...YT. It made me so happy. You guys are so amazing. I love you all... Thank you  Oh, and goodmorning, may your day be as good as mine "
1,@Miyukiko YOU LOVE IT LOL 
1,"back from the hairdressers  staying in until tonite, BBQ for a birthday  "
1,@Noufii @ArwaAlk @noorkay .. follow @OshiiR !! like now! 
1,Just got home from hanging with Tyler and the guys in NYC  tired as helllllll
1,@gavinmusic Love it. Such a beautiful song! Have a great day in the sunshine 
1,is gearing up for flying the dance show and building Sweeney Todd this weekend 
1,@abbyrosia @gdeberti thanks for sharing those links there 
1,Good Night Twitterlers. I'm off to DreamLand with the positive outlook that I will finish all my schoolWork by Sunday night. 
1,"Hey @Audiophile021. It's been an age, man. Hope it's going good down in Cape Town, bro!   ? http://blip.fm/~7bazd"
1,morning  it is a really hot and sunny day again today. So i shall prob just be relaxing all day in the sun  xx
1,picture 
1,@mishacollins Hope u r having a good time  Can u get the boys to tweet to us??
1,"@zackalltimelow aww, your such a babe  ^___^ i think i might watch it "
1,ohh 5 more til i get to 100 
1,almost quitting time. Tim Horton's for breakfast sounds good.  Morning Twitter!
1,had a mean as time today. hanging with kendall  and jane. i &lt;3 visitors. excited for rise and build sunday!!
1,Night my little twitterbirds...xoxo it's been fun!  thanks for the laughs! Talk2ya later muah
1,good morning  good luck with the math test
1,"Slept 4 hours, going back to bed "
1,Got my new ipod touch 
1,@ShesElectric_ Good morning  xx
1,Day off the sun. Now I'm going to enjoy today 
1,"need Tea, basking in the sun, in Peasholm Park, and on the North Bay sea wall really is exhausting  Scarborough is glorious today"
1,I made a dedication for Karolka from my class !  I love you
1,@cyndicato thannkkk you 
1,@mindwarp2 My favorite candy bar.  
1,@carlsalazar: Good luck  You do realize that there are others who want that as well? Use your own money :&gt;
1,"@mileycyrus And, i can't wait to see you WINNING! ) But, you'll tweet it, right?? Please  LOVE youuu! &lt;33 ;))"
1,Lol im thinking about a song from a movie now 
1,4 steps you can do 2 make money while your tweeting  www.TwitterSecretCash.com
1,christines graduation 
1,@vernontrent tis what he told me in palm springs. hope he does well there. 
1,@ermelbow I too wish I had a snuggie 
1,Mission Statement or something like that  | psykoid.com http://bit.ly/l1UcM
1,"@rosiebunny  No trust me, it'll work for everyone else...just not me.. "
1,@VENKSH glad to see you alright! be careful man.. 
1,Ashton Kutchner (or however it's spelt) 'tweets' too much - so I'm not following anymore. I couldn't see what everyone else was up to 
1,"@dave_turner beautiful(I mean the baby by the way. not the Mac), hows you? "
1,@Protium we have no morals remember 
1,"@elliottkember just press 1 to log them out, then phone AOL if they've locked you out? "
1,@ricklondon ... but i cannot get a reply. Maybe do something for charity with it. 
1,"@chloayy : The way you make me feel atm.  awww, I love every song. ;D xx"
1,"rattie been to vets for check over, vet was walking round with her in her pocket. = she is doing fine! back next sat for final check up "
1,@rocketman528 have a super day! 
1,Lol i barely read it cuz my phone was off. Text me tomorrow. 
1,Fixed my specs 
1,@MamaCitaa_ awww poor thing...lol oh okay hopefully u dont give me a virus....Hahaha! ummm.its 3:56am  yup yup usa bby!!!!
1,"raze, i wish demi would see it "
1,@AndreaGillies Take plenty of bottled water 
1,Up early to get ready for my son's Medieval Fair. I think my costume is a disaster. But we WILL have fun. And the brownies look good. 
1,"And looking at houseboats and to trade my 911 turbo on  new Bentley Continental GT.  &lt;sigh&gt;  Ah, the life of a copywriter ... "
1,having coffee at a cafe... after..errr 4months? i feel normal again 
1,@PACHawaii i'm watching that tomorrow! 
1,"@lozakasuperman Thanx dude  Its a bit of a long shot, but r u gonna come up to see the lads in Edinburgh? Free comedy shows! No Pinky!"
1,loves fifth street and sabets ng sabets with nai.  http://plurk.com/p/x6j1y
1,@mohans Coolio. I'm popping in to do a spot of shopping so catch you then 
1,@photo_ed thanks dude. It's actually on tues but starting with the celebrations early!! 
1,@RobertLHeureux Well I *LIVE* in Vancouver BC   Where I'm from is a mystery ;)
1,Ready for my first long run in a month.  Nothing better than putting in 10+ miles on a saturday morning.  Well maybe some things 
1,"@nick_thompson yummy, can't beat cooked flowers on your birthday!  tell her happy birthday from me"
1,i feel crap after last night :/  but it's such a nice day outside  http://tinyurl.com/m54qyq
1,playing basket with my couisns... 
1,"having dinner soon, trying to finish up my june holidays eng hw. o lvl mt on monday. "
1,"Mission Statement or something like that  | psykoid.com: In this mission statement, however, i am going to tal.. http://bit.ly/Br6JT"
1,How is everyone doing?! YAY it's saturday 
1,"@jjooss aww, thank you soo much! I'm going outside to enjoy the gift now!  again; thank you!"
1,@McGiff so pleased I have just joined Twitter and can follow you!  Thanks for making me smile every lunchtime 
1,@reBang It's officially the weekend. Let the #IDGames begin! Back to Metaplace in a bit. *nudge* 
1,@DarkAeon Just did it too and I totally agree with the party it placed me with 
1,@JBmyworldxx let's do it?? this week.  we'll draw or make something and send it over ;)
1,@MarkRosenbauer LOL. He is one strange character. I tend to be impressed with anything I can't do 
1,@spurofmoment 
1,i got a wii  *Happigasm*
1,can't believe how hot it is out there  it's lush ! am thinking lovely tea with a very cold drink outside later yeay !!
